Talk_ID,public_url,headline,description,duration,published,tags,views,speaker_1,speaker1_occupation,occupation_categorized,occupation_broader
2169,https://www.ted.com/talks/bassam_tariq_the_beauty_and_diversity_of_muslim_life,The beauty and diversity of Muslim life,"Bassam Tariq is a blogger, a filmmaker, and a halal butcher -- but one thread unites his work: His joy in the diversity, the humanness of our individual experiences. In this charming talk, he shares clips from his film ""These Birds Walk"" and images from his tour of 30 mosques in 30 days -- and reminds us to consider the beautiful complexity within us all.",0:04:38,1/30/15,"film,writing,TED Fellows,creativity",1385100,Bassam Tariq,Creative spirit,Entrepreneur,Business Leader
2465,https://www.ted.com/talks/haley_van_dyck_how_a_start_up_in_the_white_house_is_changing_business_as_usual,How a start-up in the White House is changing business as usual,"Haley Van Dyck is transforming the way America delivers critical services to everyday people. At the United States Digital Service, Van Dyck and her team are using lessons learned by Silicon Valley and the private sector to improve services for veterans, immigrants, the disabled and others, creating a more awesome government along the way. ""We don't care about politics,"" she says. ""We care about making government work better, because it's the only one we've got.""",0:15:15,4/4/16,"programming,code,big problems,Internet,government,potential,health care,innovation,technology,future,society",988857,Haley Van Dyck,Disrupter,Entrepreneur,Business Leader
2075,https://www.ted.com/talks/shubhendu_sharma_an_engineers_vision_for_tiny_forests_everywhere,"An engineer's vision for tiny forests, everywhere","A forest planted by humans, then left to nature's own devices, typically takes at least 100 years to mature. But what if we could make the process happen ten times faster? In this short talk, eco-entrepreneur (and TED Fellow) Shubhendu Sharma explains how to create a mini-forest ecosystem anywhere.",0:04:22,9/4/14,"open-source,garden,engineering,trees,nature,TED Fellows",1184654,Shubhendu Sharma,Eco-entrepreneur,Entrepreneur,Business Leader
2775,https://www.ted.com/talks/karim_abouelnaga_a_summer_school_kids_actually_want_to_attend,A summer school kids actually want to attend,"In the US, most kids have a very long summer break, during which they forget an awful lot of what they learned during the school year. This ""summer slump"" affects kids from low-income neighborhoods most, setting them back almost three months. TED Fellow Karim Abouelnaga has a plan to reverse this learning loss. Learn how he's helping kids improve their chances for a brighter future.",0:07:05,5/5/17,"children,teaching,TED Fellows,personal growth,inequality,education,social change,society",1125067,Karim Abouelnaga,Education entrepreneur,Entrepreneur,Business Leader
2050,https://www.ted.com/talks/shai_reshef_a_tuition_free_college_degree,An ultra-low-cost college degree,"At the online University of the People, anyone with a high school diploma can take classes toward a degree in business administration or computer science ... without standard tuition fees (though exams cost money). Founder Shai Reshef hopes that higher education is changing ""from being a privilege for the few to a basic right, affordable and accessible for all.""",0:10:48,8/4/14,"code,open-source,computers,business,technology,education",5459049,Shai Reshef,Education entrepreneur,Entrepreneur,Business Leader
2113,https://www.ted.com/talks/fred_swaniker_the_leaders_who_ruined_africa_and_the_generation_who_can_fix_it,"The leaders who ruined Africa, and the generation who can fix it","Before he hit eighteen, Fred Swaniker had lived in Ghana, Gambia, Botswana and Zimbabwe. What he learned from a childhood across Africa was that while good leaders can't make much of a difference in societies with strong institutions, in countries with weak structures, leaders could make or break a country. In a passionate talk the entrepreneur and TED Fellow looks at different generations of African leaders and imagines how to develop the leadership of the future.",0:13:26,10/21/14,"TED Fellows,Africa,entrepreneur",1277831,Fred Swaniker,Educational entrepreneur,Entrepreneur,Business Leader
418,https://www.ted.com/talks/jay_walker_s_library_of_human_imagination,My library of human imagination,"Jay Walker, curator of the Library of Human Imagination, conducts a surprising show-and-tell session highlighting a few of the intriguing artifacts that backdropped the 2008 TED stage.",0:07:09,12/14/08,"entertainment,library,3D printing,books,design,innovation,invention,entrepreneur,culture,business,technology",500535,Jay Walker,Entrepreneur,Entrepreneur,Business Leader
1115,https://www.ted.com/talks/mick_ebeling_the_invention_that_unlocked_a_locked_in_artist,The invention that unlocked a locked-in artist,"The nerve disease ALS left graffiti artist TEMPT paralyzed from head to toe, forced to communicate blink by blink. In a remarkable talk at TEDActive, entrepreneur Mick Ebeling shares how he and a team of collaborators built an open-source invention that gave the artist -- and gives others in his circumstance -- the means to make art again.",0:07:49,4/7/11,"open-source,design,creativity,disease,invention,technology",961864,Mick Ebeling,Entrepreneur,Entrepreneur,Business Leader
2213,https://www.ted.com/talks/sangu_delle_in_praise_of_macro_yes_macro_finance_in_africa,"In praise of macro -- yes, macro -- finance in Africa","In this short, provocative talk, financier Sangu Delle questions whether microfinance ... small loans to small entrepreneurs -- is the best way to drive growth in developing countries. ""We seem to be fixated on this romanticized idea that every poor person in Africa is an entrepreneur,"" he says. ""Yet, my work has taught me that most people want jobs."" Delle, a TED Fellow, makes the case for supporting large companies and factories ... and clearing away the obstacles to pan-African trade.",0:05:53,3/9/15,"investment,TED Fellows,economics,Africa,entrepreneur",1039936,Sangu Delle,Entrepreneur,Entrepreneur,Business Leader
3366,https://www.ted.com/talks/chris_sheldrick_a_precise_three_word_address_for_every_place_on_earth,"A precise, three-word address for every place on earth","With what3words, Chris Sheldrick and his team have divided the entire planet into three-meter squares and assigned each a unique, three-word identifier, like famous.splice.writers or blocks.evenly.breed, giving a precise address to the billions of people worldwide who don't have one. In this quick talk about a big idea, Sheldrick explains the economic and political implications of giving everyone an accurate address -- from building infrastructure to sending aid to disaster zones to delivering hot pizza.",0:05:18,10/19/17,"infrastructure,cooperation,software,global development,technology,communication,society",1249822,Chris Sheldrick,Entrepreneur,Entrepreneur,Business Leader
1744,https://www.ted.com/talks/judy_macdonald_johnston_prepare_for_a_good_end_of_life,Prepare for a good end of life,"Thinking about death is frightening, but planning ahead is practical and leaves more room for peace of mind in our final days. In a solemn, thoughtful talk, Judy MacDonald Johnston shares 5 practices for planning for a good end of life.",0:06:03,5/22/13,"aging,death,life,culture,humanity",1516203,Judy MacDonald Johnston,Entrepreneur,Entrepreneur,Business Leader
181,https://www.ted.com/talks/richard_branson_s_life_at_30_000_feet,"Life at 30,000 feet","Richard Branson talks to TED's Chris Anderson about the ups and the downs of his career, from his multibillionaire success to his multiple near-death experiences -- and reveals some of his (very surprising) motivations.",0:29:51,10/9/07,"entertainment,interview,global issues,aircraft,space,entrepreneur,business,technology,music",1659113,Richard Branson,Entrepreneur,Entrepreneur,Business Leader
2443,https://www.ted.com/talks/travis_kalanick_uber_s_plan_to_get_more_people_into_fewer_cars,Uber's plan to get more people into fewer cars,"Uber didn't start out with grand ambitions to cut congestion and pollution. But as the company took off, co-founder Travis Kalanick wondered if there was a way to get people using Uber along the same routes to share rides, reducing costs and carbon footprint along the way. The result: uberPOOL, the company's carpooling service, which in its first eight months took 7.9 million miles off the roads and 1,400 metric tons of carbon dioxide out of the air in Los Angeles. Now, Kalanick says carpooling could work for commuters in the suburbs, too. ""With the technology in our pockets today, and a little smart regulation,"" he says, ""we can turn every car into a shared car, and we can reclaim our cities starting today.""",0:19:18,3/4/16,"web,driverless cars,transportation,cars,cities,mobility,software,Internet,green,investment,potential,Brand,economics,pollution,innovation,environment,invention,entrepreneur,sustainability,business,technology,future,society",1681654,Travis Kalanick,Entrepreneur,Entrepreneur,Business Leader
921,https://www.ted.com/talks/tan_le_a_headset_that_reads_your_brainwaves,A headset that reads your brainwaves,"Tan Le's astonishing new computer interface reads its user's brainwaves, making it possible to control virtual objects, and even physical electronics, with mere thoughts (and a little concentration). She demos the headset, and talks about its far-reaching applications.",0:10:36,7/21/10,"entertainment,interface design,design,computers,mind,brain,technology",2531236,Tan Le,Entrepreneur,Entrepreneur,Business Leader
554,https://www.ted.com/talks/jay_walker_on_the_world_s_english_mania,The world's English mania,"Jay Walker explains why two billion people around the world are trying to learn English. He shares photos and spine-tingling audio of Chinese students rehearsing English -- ""the world's second language"" -- by the thousands.",0:04:34,5/27/09,"china,global issues,language,business,United States",4436618,Jay Walker,Entrepreneur,Entrepreneur,Business Leader
1143,https://www.ted.com/talks/ron_gutman_the_hidden_power_of_smiling,The hidden power of smiling,"Ron Gutman reviews a raft of studies about smiling, and reveals some surprising results. Did you know your smile can be a predictor of how long you'll live -- and that a simple smile has a measurable effect on your overall well-being? Prepare to flex a few facial muscles as you learn more about this evolutionarily contagious behavior.",0:07:26,5/11/11,"body language,happiness,emotions,science,culture,society",4866866,Ron Gutman,Entrepreneur,Entrepreneur,Business Leader
2200,https://www.ted.com/talks/bel_pesce_5_ways_to_kill_your_dreams,5 ways to kill your dreams,"All of us want to invent that game-changing product, launch that successful company, write that best-selling book. And yet so few of us actually do it. TED Fellow and Brazilian entrepreneur Bel Pesce breaks down five easy-to-believe myths that ensure your dream projects will never come to fruition.",0:06:11,4/6/15,"TED Fellows,life,innovation,entrepreneur",4979709,Bel Pesce,Entrepreneur,Entrepreneur,Business Leader
947,https://www.ted.com/talks/derek_sivers_keep_your_goals_to_yourself,Keep your goals to yourself,"After hitting on a brilliant new life plan, our first instinct is to tell someone, but Derek Sivers says it's better to keep goals secret. He presents research stretching as far back as the 1920s to show why people who talk about their ambitions may be less likely to achieve them.",0:03:15,9/2/10,"goal-setting,psychology,self,storytelling,motivation,success,personal growth",5185420,Derek Sivers,Entrepreneur,Entrepreneur,Business Leader
1130,https://www.ted.com/talks/ric_elias,3 things I learned while my plane crashed,"Ric Elias had a front-row seat on Flight 1549, the plane that crash-landed in the Hudson River in New York in January 2009. What went through his mind as the doomed plane went down? At TED, he tells his story publicly for the first time.",0:05:02,4/22/11,"transportation,storytelling,business",6958546,Ric Elias,Entrepreneur,Entrepreneur,Business Leader
814,https://www.ted.com/talks/derek_sivers_how_to_start_a_movement,How to start a movement,"With help from some surprising footage, Derek Sivers explains how movements really get started. (Hint: it takes two.)",0:03:09,4/1/10,"entertainment,marketing,online video,business,dance,leadership",7191947,Derek Sivers,Entrepreneur,Entrepreneur,Business Leader
2161,https://www.ted.com/talks/aziz_abu_sarah_for_more_tolerance_we_need_more_tourism,"For more tolerance, we need more ... tourism?",Aziz Abu Sarah is a Palestinian activist with an unusual approach to peace-keeping: Be a tourist. The TED Fellow shows how simple interactions with people in different cultures can erode decades of hate. He starts with Palestinians visiting Israelis and moves beyond ...,0:04:37,1/7/15,"Middle East,peace,war,travel,violence,activism,TED Fellows,culture",1376154,Aziz Abu Sarah,Entrepreneur + educator,Entrepreneur,Business Leader
